code,duration,firstVol,firstVolDivLTGB,firstVolDivVol,highestVol,highestVolDivLTGB,highestVolDivVol,name,openTime,reason,time,times,updatedTime
000017.SZ,15000,7327,2.4183093804085412e-05,0.0004313408353789203,7327,2.4183093804085412e-05,0.0004313408353789203,深中华A,2018-07-27 09:39:00,低价超跌,2018-07-27 09:38:45,3,2018-07-27 09:39:00
000017.SZ,4768899,25075733,0.0827635871905555,0.5592443341228317,26118933,0.08620671581842801,0.5810805826171497,深中华A,,低价超跌,2018-07-27 13:40:31,3,2018-07-27 15:00:00
000151.SZ,240002,12623771,0.04736093314015995,0.880104010883258,13557813,0.05086520303796634,0.7762898080182143,中成股份,2018-07-27 10:07:15,国企改革,2018-07-27 10:03:15,1,2018-07-27 10:07:15
000151.SZ,45001,2799500,0.010502957660264732,0.13336367581255493,4282300,0.01606601735615348,0.20149939490893473,中成股份,2018-07-27 10:09:15,国企改革,2018-07-27 10:08:30,1,2018-07-27 10:09:15
000151.SZ,30000,3299888,0.012380276459230458,0.1429708054104762,3299888,0.012380276459230458,0.1429708054104762,中成股份,2018-07-27 10:10:45,国企改革,2018-07-27 10:10:15,1,2018-07-27 10:10:45
000151.SZ,11893366,5720179,0.021460545756790662,0.2295759639882037,7930779,0.029754111823510152,0.3122073687873687,中成股份,,国企改革,2018-07-27 10:11:45,1,2018-07-27 15:00:00
000409.SZ,75000,464795,0.0011745375749326644,0.17670260570716018,669195,0.0016910566431589506,0.24994397508011565,*ST地矿,2018-07-27 09:45:15,低价超跌,2018-07-27 09:44:00,1,2018-07-27 09:45:15
000409.SZ,7139292,1440994,0.003641393728961198,0.1977026879445585,1440994,0.003641393728961198,0.1977026879445585,*ST地矿,,低价超跌,2018-07-27 13:01:00,1,2018-07-27 15:00:00
000422.SZ,10003308,1208984,0.0013465877878192948,0.10638798336664786,2600800,0.002896817094817154,0.2159735563598557,*ST宜化,,低价超跌,2018-07-27 10:43:15,1,2018-07-27 15:00:00
000509.SZ,14398584,299471600,0.362989235864869,218.65625,299471600,0.362989235864869,218.65625,华塑控股,,实控人拟变更,2018-07-27 09:30:00,3,2018-07-27 15:00:00
000557.SZ,14023397,29408200,0.05024936436302066,4.910824095403732,30737200,0.05252020736730023,4.882683401256047,西部创业,,低价超跌,2018-07-27 09:36:15,1,2018-07-27 15:00:00
000633.SZ,15000,1671800,0.004343114098330285,0.40932380774463756,1671800,0.004343114098330285,0.40932380774463756,合金投资,2018-07-27 09:32:45,股权转让,2018-07-27 09:32:30,1,2018-07-27 09:32:45
000633.SZ,30000,1595900,0.004145935990863323,0.2491259362125833,1595900,0.004145935990863323,0.2491259362125833,合金投资,2018-07-27 09:34:15,股权转让,2018-07-27 09:33:45,1,2018-07-27 09:34:15
000633.SZ,15000,1104000,0.002868045199519461,0.09677902910646832,1104000,0.002868045199519461,0.09677902910646832,合金投资,2018-07-27 09:44:15,股权转让,2018-07-27 09:44:00,1,2018-07-27 09:44:15
000633.SZ,105001,4804111,0.012480441568395506,0.3559017541239459,4804111,0.012480441568395506,0.3559017541239459,合金投资,2018-07-27 09:49:30,股权转让,2018-07-27 09:47:45,1,2018-07-27 09:49:30
000633.SZ,45000,37800,9.819937367919894e-05,0.002113867085518059,87900,0.00022835251180956578,0.004881782282618095,合金投资,2018-07-27 09:51:15,股权转让,2018-07-27 09:50:30,1,2018-07-27 09:51:15
000633.SZ,30000,20500,5.325627408527985e-05,0.0011259765031223327,20500,5.325627408527985e-05,0.0011259765031223327,合金投资,2018-07-27 09:52:30,股权转让,2018-07-27 09:52:00,1,2018-07-27 09:52:30
000633.SZ,5265290,126500,0.00032863017911160495,0.00676220386692218,1690499,0.004391691613897146,0.08962924592625425,合金投资,2018-07-27 11:21:15,股权转让,2018-07-27 09:53:30,1,2018-07-27 11:21:15
000633.SZ,30000,34700,9.01459858906932e-05,0.0016767076651488194,34700,9.01459858906932e-05,0.0016767076651488194,合金投资,2018-07-27 11:22:00,股权转让,2018-07-27 11:21:30,1,2018-07-27 11:22:00
000633.SZ,30000,50300,0.00013067271153607688,0.0024007920418182655,54200,0.00014080439294742283,0.002582954908993968,合金投资,2018-07-27 11:24:00,股权转让,2018-07-27 11:23:30,1,2018-07-27 11:24:00
000633.SZ,75000,81400,0.00021146637612398927,0.003845568943185215,81400,0.00021146637612398927,0.003845568943185215,合金投资,2018-07-27 11:25:45,股权转让,2018-07-27 11:24:30,1,2018-07-27 11:25:45
000633.SZ,45001,10000,2.5978670285502366e-05,0.000468504349992614,25600,6.650539593088606e-05,0.001199196968992186,合金投资,2018-07-27 11:26:45,股权转让,2018-07-27 11:26:00,1,2018-07-27 11:26:45
000633.SZ,30000,24500,6.36477421994808e-05,0.001142818813447143,39200,0.00010183638751916927,0.0018253597320707184,合金投资,2018-07-27 11:28:00,股权转让,2018-07-27 11:27:30,1,2018-07-27 11:28:00
000633.SZ,103790,14900,3.870821872539853e-05,0.0006917710215633385,50300,0.00013067271153607688,0.0023266550623781772,合金投资,2018-07-27 13:00:15,股权转让,2018-07-27 11:28:30,1,2018-07-27 13:00:15
000633.SZ,270038,169090,0.0004392733358575595,0.006355210129729123,405290,0.0010528895280011255,0.015222264822412294,合金投资,2018-07-27 14:52:16,股权转让,2018-07-27 14:47:46,1,2018-07-27 14:52:16
000633.SZ,448819,218990,0.0005689069005822163,0.008109714711649814,375210,0.0009747456877823343,0.01387744589012936,合金投资,,股权转让,2018-07-27 14:52:31,1,2018-07-27 15:00:00
000635.SZ,9163192,13589900,0.04483819169878153,1.4557338500458843,13609481,0.04490279678282585,1.4459023837369407,英力特,,国企改革,2018-07-27 10:57:15,1,2018-07-27 15:00:00
000678.SZ,14188397,8698399,0.020272217570756423,2.0086974132452484,12664099,0.029514554375534956,2.629005652401004,襄阳轴承,,股权转让,2018-07-27 09:33:30,1,2018-07-27 15:00:00
000862.SZ,13768396,14240314,0.028403773637367485,2.4192687106091766,20309014,0.04050842112429032,3.250063132060749,银星能源,,国企改革,2018-07-27 09:40:30,1,2018-07-27 15:00:00
000955.SZ,420187,26270987,0.04879534539240747,2.7491577292747507,31773410,0.05901546505445621,0.6548398019904417,欣龙控股,2018-07-27 09:37:00,签署合作框架协议,2018-07-27 09:30:00,6,2018-07-27 09:37:00
000955.SZ,630004,10670200,0.01981867275889049,0.14811787629876608,20427000,0.03794080977356151,0.28000729798234913,欣龙控股,2018-07-27 09:47:45,签署合作框架协议,2018-07-27 09:37:15,6,2018-07-27 09:47:45
000955.SZ,105002,6125517,0.011377445305806883,0.06996482522605584,8079217,0.01500621899037178,0.09162085746835655,欣龙控股,2018-07-27 09:50:15,签署合作框架协议,2018-07-27 09:48:30,6,2018-07-27 09:50:15
000955.SZ,75001,2477318,0.004601334067000531,0.0259852729302345,2477318,0.004601334067000531,0.0259852729302345,欣龙控股,2018-07-27 09:53:15,签署合作框架协议,2018-07-27 09:52:00,6,2018-07-27 09:53:15
000955.SZ,45000,227900,0.0004232981126643496,0.002312502073159631,1046700,0.0019441252063438995,0.010563789346595567,欣龙控股,2018-07-27 09:54:45,签署合作框架协议,2018-07-27 09:54:00,6,2018-07-27 09:54:45
000955.SZ,15000,1000,1.857385312261297e-06,9.910800515873024e-06,1000,1.857385312261297e-06,9.910800515873024e-06,欣龙控股,2018-07-27 09:55:45,签署合作框架协议,2018-07-27 09:55:30,6,2018-07-27 09:55:45
000955.SZ,2413922,3030736,0.005629244531741554,0.021444686922045063,8110300,0.015063952098032797,0.056890049000792364,欣龙控股,2018-07-27 13:00:30,签署合作框架协议,2018-07-27 10:50:15,6,2018-07-27 13:00:30
000955.SZ,75002,126800,0.00023551645759473246,0.000843770052431525,126800,0.00023551645759473246,0.000843770052431525,欣龙控股,2018-07-27 13:03:45,签署合作框架协议,2018-07-27 13:02:30,6,2018-07-27 13:03:45
000955.SZ,15000,61020,0.00011333765175418434,0.0003983380256534389,61020,0.00011333765175418434,0.0003983380256534389,欣龙控股,2018-07-27 13:17:30,签署合作框架协议,2018-07-27 13:17:15,6,2018-07-27 13:17:30
000955.SZ,60001,25000,4.6434632806532424e-05,0.00016303970708155793,48400,8.989744911344677e-05,0.00031560020965243677,欣龙控股,2018-07-27 13:19:00,签署合作框架协议,2018-07-27 13:18:00,6,2018-07-27 13:19:00
000955.SZ,30000,729700,0.0013553340623570684,0.004735258983688957,820500,0.0015239846487103941,0.0053231354039562345,欣龙控股,2018-07-27 13:22:15,签署合作框架协议,2018-07-27 13:21:45,6,2018-07-27 13:22:15
000955.SZ,90001,12000,2.2288623747135564e-05,7.59610593225489e-05,240400,0.0004465154290676158,0.00152143251605067,欣龙控股,2018-07-27 13:46:16,签署合作框架协议,2018-07-27 13:44:46,6,2018-07-27 13:46:16
000955.SZ,135003,61100,0.00011348624257916524,0.00038568537869885535,101900,0.00018926756331942617,0.0006425560792552252,欣龙控股,2018-07-27 13:48:46,签署合作框架协议,2018-07-27 13:46:31,6,2018-07-27 13:48:46
000955.SZ,3615073,143249,0.0002660685885961185,0.0008988272371715124,1367926,0.002540765660660347,0.008503060303820587,欣龙控股,2018-07-27 14:53:46,签署合作框架协议,2018-07-27 13:53:31,6,2018-07-27 14:53:46
000955.SZ,358819,27900,5.1821050212090186e-05,0.0001711874364374606,2233800,0.004149027310529285,0.013656826533297915,欣龙控股,,签署合作框架协议,2018-07-27 14:54:01,6,2018-07-27 15:00:00
000962.SZ,14398584,18766116,0.04256985884796775,1.791773969387837,18766116,0.04256985884796775,1.791773969387837,东方钽业,,稀有金属,2018-07-27 09:30:00,4,2018-07-27 15:00:00
000985.SZ,12223368,4789200,0.0369424442396029,5.25471522147003,4939700,0.03810335584447641,5.266148548522937,大庆华科,,国企改革,2018-07-27 10:06:15,1,2018-07-27 15:00:00
002066.SZ,14398584,12720300,0.05506623567328955,7.864173106646059,20724649,0.08971709834518089,9.035659304750373,瑞泰科技,,国企改革,2018-07-27 09:30:00,1,2018-07-27 15:00:00
002198.SZ,14398584,23755900,0.05105242186866301,16.25780180673419,23755900,0.05105242186866301,16.25780180673419,嘉应制药,,实控人变更,2018-07-27 09:30:00,2,2018-07-27 15:00:00
002205.SZ,375022,4123498,0.03550087265810569,1.2790053809133284,5309698,0.04571335127384528,1.6146811142724034,国统股份,2018-07-27 10:56:30,国企改革,2018-07-27 10:50:15,1,2018-07-27 10:56:30
002205.SZ,30000,3157100,0.027180758925772604,0.7318795425167514,3157100,0.027180758925772604,0.7318795425167514,国统股份,2018-07-27 10:57:15,国企改革,2018-07-27 10:56:45,1,2018-07-27 10:57:15
002205.SZ,240000,173600,0.001494593059932889,0.03673228259820807,2551100,0.021963458267251112,0.5306292754438308,国统股份,2018-07-27 11:01:45,国企改革,2018-07-27 10:57:45,1,2018-07-27 11:01:45
002205.SZ,1260094,5500,4.7351738649947517e-05,0.0010797677439214966,1543500,0.013288619746580726,0.2975543289672754,国统股份,2018-07-27 11:23:00,国企改革,2018-07-27 11:02:00,1,2018-07-27 11:23:00
002205.SZ,7573096,135400,0.0011657137114914353,0.02392400294862453,1569299,0.01351073383847709,0.2656906666549282,国统股份,,国企改革,2018-07-27 11:23:45,1,2018-07-27 15:00:00
002515.SZ,1785030,16592400,0.017382521343017952,0.8143199061473781,18421372,0.019298588025702928,0.8816498584966433,金字火腿,2018-07-27 14:37:46,低价超跌,2018-07-27 14:08:01,1,2018-07-27 14:37:46
002515.SZ,345001,1024392,0.0010731730071368124,0.032594772570934676,2608172,0.0027323717760096076,0.08248846479007453,金字火腿,2018-07-27 14:46:16,低价超跌,2018-07-27 14:40:31,1,2018-07-27 14:46:16
002515.SZ,90001,69300,7.260002947561196e-05,0.002100796583868301,405820,0.0004251449345136053,0.012264807536784978,金字火腿,2018-07-27 14:48:16,低价超跌,2018-07-27 14:46:46,1,2018-07-27 14:48:16
002515.SZ,688857,21300,2.2314294773889393e-05,0.0006365431915325291,1957420,0.0020506313087467875,0.05773101156799795,金字火腿,,低价超跌,2018-07-27 14:48:31,1,2018-07-27 15:00:00
002581.SZ,9358193,8066100,0.02354793183700353,0.904498540496553,10210000,0.029806769573375736,1.1195594045786141,未名医药,,低价超跌,2018-07-27 10:54:00,1,2018-07-27 15:00:00
002618.SZ,90001,1655822,0.003022014162651482,0.06815272593287486,3642022,0.006646995911811943,0.14972983835359677,丹邦科技,2018-07-27 13:06:00,技术改造,2018-07-27 13:04:30,1,2018-07-27 13:06:00
002618.SZ,330002,3778500,0.006896079719667105,0.14706909223047823,3801150,0.006937417871222076,0.14785429524477964,丹邦科技,2018-07-27 13:12:15,技术改造,2018-07-27 13:06:45,1,2018-07-27 13:12:15
002618.SZ,915383,2856050,0.005212531026427216,0.10417264694487328,3320700,0.006060556285589137,0.11994600966676632,丹邦科技,2018-07-27 13:27:46,技术改造,2018-07-27 13:12:30,1,2018-07-27 13:27:46
002618.SZ,5518904,2162200,0.003946196525040152,0.07287064506731587,2628223,0.004796727624470726,0.08720821447604538,丹邦科技,,技术改造,2018-07-27 13:28:01,1,2018-07-27 15:00:00
002676.SZ,30000,11818920,0.016415968449925707,0.6163562092611029,11818920,0.016415968449925707,0.6163562092611029,顺威股份,2018-07-27 09:34:30,低价超跌,2018-07-27 09:34:00,2,2018-07-27 09:34:30
002676.SZ,195001,13698200,0.019026207049440417,0.5514291338566828,13698200,0.019026207049440417,0.5514291338566828,顺威股份,2018-07-27 09:38:00,低价超跌,2018-07-27 09:34:45,2,2018-07-27 09:38:00
002676.SZ,105000,1921930,0.002669477603957529,0.06270636430788185,7987330,0.011094055741061376,0.2591372355121764,顺威股份,2018-07-27 09:40:45,低价超跌,2018-07-27 09:39:00,2,2018-07-27 09:40:45
002676.SZ,735010,3035122,0.0042156531217467765,0.07545857952932546,9220942,0.012807489428018369,0.22803321070752366,顺威股份,2018-07-27 09:59:00,低价超跌,2018-07-27 09:46:45,2,2018-07-27 09:59:00
002676.SZ,30000,1777740,0.002469203933368779,0.03950103386524729,1777740,0.002469203933368779,0.03950103386524729,顺威股份,2018-07-27 10:01:45,低价超跌,2018-07-27 10:01:15,2,2018-07-27 10:01:45
002676.SZ,45001,10500,1.4584045642429252e-05,0.0002286431111420227,224400,0.00031168188972963086,0.00486855572124941,顺威股份,2018-07-27 10:02:45,低价超跌,2018-07-27 10:02:00,2,2018-07-27 10:02:45
002676.SZ,15000,10600,1.4722941315214294e-05,0.00022303253636513944,10600,1.4722941315214294e-05,0.00022303253636513944,顺威股份,2018-07-27 10:05:00,低价超跌,2018-07-27 10:04:45,2,2018-07-27 10:05:00
002676.SZ,60000,263600,0.00036612899346136674,0.005476060123483909,263600,0.00036612899346136674,0.005476060123483909,顺威股份,2018-07-27 10:07:00,低价超跌,2018-07-27 10:06:00,2,2018-07-27 10:07:00
002676.SZ,30000,267900,0.0003721015073911235,0.005449430767392543,300300,0.00041710370537347664,0.006100063218836996,顺威股份,2018-07-27 10:08:30,低价超跌,2018-07-27 10:08:00,2,2018-07-27 10:08:30
002676.SZ,12058367,1122300,0.0015588261356665094,0.022519911249517365,4394000,0.006103075862174679,0.08715677655442246,顺威股份,,低价超跌,2018-07-27 10:09:00,2,2018-07-27 15:00:00
002827.SZ,14383397,3267000,0.051736834187167936,1.2741844459013734,4707007,0.07454105928277893,1.7456725409492557,高争民爆,,西藏建设,2018-07-27 09:30:15,1,2018-07-27 15:00:00
002922.SZ,30000,2802490,0.0849239393939394,0.37940522856792797,2802490,0.0849239393939394,0.37940522856792797,伊戈尔,2018-07-27 11:22:00,高送转预期+次新股,2018-07-27 11:21:30,1,2018-07-27 11:22:00
002922.SZ,478806,4930700,0.14941515151515153,0.6209765831867696,5202000,0.15763636363636363,0.6507189243248416,伊戈尔,2018-07-27 13:00:15,高送转预期+次新股,2018-07-27 11:22:15,1,2018-07-27 13:00:15
002922.SZ,15000,16400,0.000496969696969697,0.0017028460891907171,16400,0.000496969696969697,0.0017028460891907171,伊戈尔,2018-07-27 13:00:45,高送转预期+次新股,2018-07-27 13:00:30,1,2018-07-27 13:00:45
002922.SZ,1620388,114600,0.0034727272727272727,0.011614902142422416,2350213,0.07121857575757576,0.23062960493687112,伊戈尔,2018-07-27 13:29:16,高送转预期+次新股,2018-07-27 13:02:15,1,2018-07-27 13:29:16
002922.SZ,15000,26100,0.0007909090909090909,0.0023232469699652233,26100,0.0007909090909090909,0.0023232469699652233,伊戈尔,2018-07-27 13:31:01,高送转预期+次新股,2018-07-27 13:30:46,1,2018-07-27 13:31:01
002922.SZ,15000,4800,0.00014545454545454546,0.00042102024256555,4800,0.00014545454545454546,0.00042102024256555,伊戈尔,2018-07-27 13:31:46,高送转预期+次新股,2018-07-27 13:31:31,1,2018-07-27 13:31:46
002922.SZ,345001,543639,0.01647390909090909,0.04543372809480025,1113639,0.03374663636363636,0.09271256166260036,伊戈尔,2018-07-27 13:40:46,高送转预期+次新股,2018-07-27 13:35:01,1,2018-07-27 13:40:46
002922.SZ,15001,55894,0.0016937575757575757,0.004306361726064113,55894,0.0016937575757575757,0.004306361726064113,伊戈尔,2018-07-27 13:51:31,高送转预期+次新股,2018-07-27 13:51:16,1,2018-07-27 13:51:31
002922.SZ,780002,226800,0.0068727272727272725,0.01717231876730009,843100,0.025548484848484848,0.06375721229359443,伊戈尔,2018-07-27 14:08:46,高送转预期+次新股,2018-07-27 13:55:46,1,2018-07-27 14:08:46
002922.SZ,60001,6180,0.00018727272727272728,0.0004451628838746516,6380,0.00019333333333333333,0.0004589248254521147,伊戈尔,2018-07-27 14:11:01,高送转预期+次新股,2018-07-27 14:10:01,1,2018-07-27 14:11:01
002922.SZ,15001,900,2.7272727272727273e-05,6.465536284984747e-05,900,2.7272727272727273e-05,6.465536284984747e-05,伊戈尔,2018-07-27 14:11:46,高送转预期+次新股,2018-07-27 14:11:31,1,2018-07-27 14:11:46
002922.SZ,2878888,13300,0.000403030303030303,0.000954057538564548,351089,0.010639060606060607,0.02497419631571048,伊戈尔,,高送转预期+次新股,2018-07-27 14:12:01,1,2018-07-27 15:00:00
002932.SZ,14398584,23895043,1.4354578291242965,332.9994704349401,23895043,1.4354578291242965,332.9994704349401,明德生物,,新股,2018-07-27 09:30:00,14,2018-07-27 15:00:00
300142.SZ,1515094,1123500,0.0008324094076672232,0.06290168055822429,5754200,0.0042633290730740864,0.3058547082234743,沃森生物,2018-07-27 11:20:00,生物制品,2018-07-27 10:54:45,1,2018-07-27 11:20:00
300142.SZ,15001,435016,0.000322306551745229,0.01717693311966804,435016,0.000322306551745229,0.01717693311966804,沃森生物,2018-07-27 11:22:15,生物制品,2018-07-27 11:22:00,1,2018-07-27 11:22:15
300142.SZ,60014,458300,0.0003395578384814316,0.01673874468253581,458300,0.0003395578384814316,0.01673874468253581,沃森生物,2018-07-27 11:27:30,生物制品,2018-07-27 11:26:30,1,2018-07-27 11:27:30
300142.SZ,15000,8300,6.149531004573167e-06,0.0002946512770186346,8300,6.149531004573167e-06,0.0002946512770186346,沃森生物,2018-07-27 11:28:00,生物制品,2018-07-27 11:27:45,1,2018-07-27 11:28:00
300142.SZ,7273082,370400,0.0002744320824209519,0.012995263745613923,3265400,0.0024193588605220745,0.10806037614568025,沃森生物,,生物制品,2018-07-27 11:28:45,1,2018-07-27 15:00:00
300163.SZ,675188,5402300,0.016392060237409332,1.2077036573370294,8722600,0.026466761310335714,1.186264109887121,先锋新材,2018-07-27 09:41:15,低价超跌,2018-07-27 09:30:00,2,2018-07-27 09:41:15
300163.SZ,2895168,12206300,0.03703726280952363,0.3988154759211191,15006679,0.04553438093616897,0.47202680447405554,先锋新材,2018-07-27 10:45:45,低价超跌,2018-07-27 09:57:30,2,2018-07-27 10:45:45
300163.SZ,8519357,1028500,0.0031207511530599,0.026866337320461488,13153000,0.03990981032201931,0.3424483932770765,先锋新材,2018-07-27 14:38:16,低价超跌,2018-07-27 10:46:15,2,2018-07-27 14:38:16
300163.SZ,270002,118488,0.0003595250973493062,0.0026795346201422495,1530988,0.004645437594867156,0.03434324115566563,先锋新材,2018-07-27 14:43:31,低价超跌,2018-07-27 14:39:01,2,2018-07-27 14:43:31
300163.SZ,688857,1709274,0.005186406228872443,0.03504317286980377,4850874,0.014718882478219045,0.09753218856938096,先锋新材,,低价超跌,2018-07-27 14:48:31,2,2018-07-27 15:00:00
300358.SZ,45001,1922466,0.01070975906493242,0.061055426095649075,1922466,0.01070975906493242,0.061055426095649075,楚天科技,2018-07-27 11:17:00,食品医药安全,2018-07-27 11:16:15,5,2018-07-27 11:17:00
300358.SZ,7963099,5726281,0.03190022078315054,0.17374136459650608,5726281,0.03190022078315054,0.17374136459650608,楚天科技,,食品医药安全,2018-07-27 11:17:15,5,2018-07-27 15:00:00
300720.SZ,45000,669600,0.0372,0.3675082327113063,1681000,0.09338888888888888,0.8216432865731463,海川智能,2018-07-27 09:48:30,高送转预期,2018-07-27 09:47:45,1,2018-07-27 09:48:30
300720.SZ,45000,66300,0.003683333333333333,0.00952352634203077,237600,0.0132,0.03382877202554186,海川智能,2018-07-27 14:29:46,高送转预期,2018-07-27 14:29:01,1,2018-07-27 14:29:46
300720.SZ,315002,285200,0.015844444444444446,0.03773082180825625,708045,0.039335833333333334,0.09293195057279456,海川智能,2018-07-27 14:38:46,高送转预期,2018-07-27 14:33:31,1,2018-07-27 14:38:46
300720.SZ,60000,30300,0.0016833333333333333,0.0036397436947746974,65500,0.003638888888888889,0.007848200701137882,海川智能,2018-07-27 14:44:16,高送转预期,2018-07-27 14:43:16,1,2018-07-27 14:44:16
300720.SZ,868858,5400,0.0003,0.0006373213995294679,388572,0.021587333333333333,0.04525440843008528,海川智能,,高送转预期,2018-07-27 14:45:31,1,2018-07-27 15:00:00
300731.SZ,9268192,5048900,0.22949545454545456,1.5332122084857642,5351816,0.24326436363636364,1.5570708488684517,科创新源,,高送转预期+次新股,2018-07-27 10:55:30,1,2018-07-27 15:00:00
600084.SH,15000,587900,0.0005231698525877504,0.02404648567299422,587900,0.0005231698525877504,0.02404648567299422,中葡股份,2018-07-27 09:38:30,低价超跌,2018-07-27 09:38:15,2,2018-07-27 09:38:30
600084.SH,30000,2894100,0.002575447984987597,0.08925621455761736,2894100,0.002575447984987597,0.08925621455761736,中葡股份,2018-07-27 09:40:00,低价超跌,2018-07-27 09:39:30,2,2018-07-27 09:40:00
600084.SH,30000,1657112,0.001474657323969029,0.03158507977457363,1657112,0.001474657323969029,0.03158507977457363,中葡股份,2018-07-27 10:07:45,低价超跌,2018-07-27 10:07:15,2,2018-07-27 10:07:45
600084.SH,11623364,2942012,0.002618084681665917,0.05071321852231558,5761712,0.0051273244049890665,0.09896851683661091,中葡股份,,低价超跌,2018-07-27 10:16:15,2,2018-07-27 15:00:00
600112.SH,928858,12002000,0.02357008204906204,0.10452233445556809,12404800,0.02436111929696757,0.10773766680641378,天成控股,,地天板,2018-07-27 14:44:31,5,2018-07-27 15:00:00
600225.SH,14398584,22390600,0.024012733713339444,27.56105366814377,23659400,0.025373454575463954,21.88658649398705,天津松江,,天津国企改革,2018-07-27 09:30:00,2,2018-07-27 15:00:00
600249.SH,14293397,9065199,0.01648218,3.202117908118012,14787799,0.026886907272727273,3.0968557523704736,两面针,,低价超跌,2018-07-27 09:31:45,1,2018-07-27 15:00:00
600326.SH,90000,12679198,0.014651519473118371,0.26433864656348344,14460748,0.016710199723819878,0.290332816831333,西藏天路,2018-07-27 09:43:15,西藏建设,2018-07-27 09:41:45,1,2018-07-27 09:43:15
600326.SH,30000,5008608,0.005787725504816351,0.06254419816451814,5008608,0.005787725504816351,0.06254419816451814,西藏天路,2018-07-27 10:03:15,西藏建设,2018-07-27 10:02:45,1,2018-07-27 10:03:15
600326.SH,285002,11853392,0.01369725464579901,0.13460883277515043,16215882,0.01873835481524854,0.1829771040559524,西藏天路,2018-07-27 10:12:00,西藏建设,2018-07-27 10:07:15,1,2018-07-27 10:12:00
600326.SH,90000,5877030,0.006791235493688233,0.06258620468223355,7562730,0.008739155730901631,0.08022332476038592,西藏天路,2018-07-27 10:15:30,西藏建设,2018-07-27 10:14:00,1,2018-07-27 10:15:30
600326.SH,135021,1185118,0.0013694698556598846,0.009539164497145402,1185118,0.0013694698556598846,0.009539164497145402,西藏天路,2018-07-27 14:25:01,西藏建设,2018-07-27 14:22:46,1,2018-07-27 14:25:01
600326.SH,180001,11784,1.3617068324922987e-05,9.377592535487273e-05,337664,0.0003901895586275285,0.0026824006462597655,西藏天路,2018-07-27 14:29:16,西藏建设,2018-07-27 14:26:16,1,2018-07-27 14:29:16
600326.SH,1378860,61763,7.137058646912919e-05,0.00048360334265490395,3207686,0.0037066598291665745,0.024953296477720682,西藏天路,,西藏建设,2018-07-27 14:37:01,1,2018-07-27 15:00:00
600651.SH,1020006,11462732,0.011634692735359223,1.5521288073609159,16967370,0.01722190979228617,1.5950063767842375,飞乐音响,2018-07-27 09:52:45,上海国企改革,2018-07-27 09:35:45,1,2018-07-27 09:52:45
600651.SH,495020,11345243,0.011515441197873691,0.5300729971273883,14390143,0.014606019945583687,0.6614493889835803,飞乐音响,2018-07-27 10:01:15,上海国企改革,2018-07-27 09:53:00,1,2018-07-27 10:01:15
600651.SH,12493371,10060817,0.010211746594239365,0.344701305626624,11977817,0.012157504898078592,0.4089212214784356,飞乐音响,,上海国企改革,2018-07-27 10:01:45,1,2018-07-27 15:00:00
600662.SH,45001,2061495,0.0019570618896458947,0.2049362161197065,2061495,0.0019570618896458947,0.2049362161197065,强生控股,2018-07-27 09:53:15,上海国企改革,2018-07-27 09:52:30,1,2018-07-27 09:53:15
